Layers,Units,Activation,Optimizer,Learning Rate,Accuracy,Val Accuracy
1,1024,sigmoid,rmsprop,0.0001,0.8151476383209229,0.7846153974533081
1,1024,sigmoid,rmsprop,0.001,0.8023106455802917,0.7948718070983887
1,1024,sigmoid,rmsprop,0.01,0.670089840888977,0.7743589878082275
1,1024,sigmoid,rmsprop,0.1,0.4813863933086395,0.5743589997291565
1,1024,sigmoid,rmsprop,1.0,0.4813863933086395,0.5743589997291565
1,1024,sigmoid,adam,0.0001,0.8241335153579712,0.7794871926307678
1,1024,sigmoid,adam,0.001,0.8292682766914368,0.7948718070983887
1,1024,sigmoid,adam,0.01,0.8100128173828125,0.800000011920929
1,1024,sigmoid,adam,0.1,0.5057766437530518,0.5743589997291565
1,1024,sigmoid,adam,1.0,0.492939680814743,0.5743589997291565
1,1024,sigmoid,adadelta,0.0001,0.4993581473827362,0.4512820541858673
1,1024,sigmoid,adadelta,0.001,0.6213093996047974,0.620512843132019
1,1024,sigmoid,adadelta,0.01,0.7650834321975708,0.7538461685180664
1,1024,sigmoid,adadelta,0.1,0.8189986944198608,0.7794871926307678
1,1024,sigmoid,adadelta,1.0,0.8023106455802917,0.7897436022758484
1,1024,sigmoid,adamax,0.0001,0.8010269403457642,0.764102578163147
1,1024,sigmoid,adamax,0.001,0.8267009258270264,0.7897436022758484
1,1024,sigmoid,adamax,0.01,0.8267009258270264,0.7948718070983887
1,1024,sigmoid,adamax,0.1,0.5468549132347107,0.5743589997291565
1,1024,sigmoid,adamax,1.0,0.5134788155555725,0.5743589997291565
1,1024,sigmoid,adagrad,0.0001,0.6854942440986633,0.6974359154701233
1,1024,sigmoid,adagrad,0.001,0.7971758842468262,0.7692307829856873
1,1024,sigmoid,adagrad,0.01,0.8241335153579712,0.7846153974533081
1,1024,sigmoid,adagrad,0.1,0.7792041301727295,0.7743589878082275
1,1024,sigmoid,adagrad,1.0,0.501925528049469,0.5743589997291565
1,1024,sigmoid,nadam,0.0001,0.821566104888916,0.7794871926307678
1,1024,sigmoid,nadam,0.001,0.8318356871604919,0.8102564215660095
1,1024,sigmoid,nadam,0.01,0.8074454665184021,0.8153846263885498
1,1024,sigmoid,nadam,0.1,0.4852374792098999,0.5743589997291565
1,1024,sigmoid,nadam,1.0,0.525032103061676,0.5743589997291565
1,1024,sigmoid,ftrl,0.0001,0.5840821862220764,0.5743589997291565
1,1024,sigmoid,ftrl,0.001,0.7188703417778015,0.728205144405365
1,1024,sigmoid,ftrl,0.01,0.821566104888916,0.800000011920929
1,1024,sigmoid,ftrl,0.1,0.7792041301727295,0.7692307829856873
1,1024,sigmoid,ftrl,1.0,0.492939680814743,0.5743589997291565
1,1024,softmax,sgd,0.0001,0.5840821862220764,0.5743589997291565
1,1024,softmax,sgd,0.001,0.5840821862220764,0.5743589997291565
1,1024,softmax,sgd,0.01,0.5840821862220764,0.5743589997291565
1,1024,softmax,sgd,0.1,0.5840821862220764,0.5743589997291565
1,1024,softmax,sgd,1.0,0.5840821862220764,0.5743589997291565
1,1024,softmax,rmsprop,0.0001,0.5840821862220764,0.5743589997291565
1,1024,softmax,rmsprop,0.001,0.7265725135803223,0.7487179636955261
1,1024,softmax,rmsprop,0.01,0.5840821862220764,0.5743589997291565
1,1024,softmax,rmsprop,0.1,0.5866495370864868,0.5743589997291565
1,1024,softmax,rmsprop,1.0,0.525032103061676,0.5743589997291565
1,1024,softmax,adam,0.0001,0.5840821862220764,0.5743589997291565
1,1024,softmax,adam,0.001,0.7291399240493774,0.7487179636955261
1,1024,softmax,adam,0.01,0.5853658318519592,0.5743589997291565
1,1024,softmax,adam,0.1,0.5840821862220764,0.5743589997291565
1,1024,softmax,adam,1.0,0.5840821862220764,0.5743589997291565
1,1024,softmax,adadelta,0.0001,0.0372272133827209,0.0307692307978868
1,1024,softmax,adadelta,0.001,0.6148908734321594,0.6153846383094788
1,1024,softmax,adadelta,0.01,0.5840821862220764,0.5743589997291565
1,1024,softmax,adadelta,0.1,0.5840821862220764,0.5743589997291565
1,1024,softmax,adadelta,1.0,0.740693211555481,0.764102578163147
1,1024,softmax,adamax,0.0001,0.6495506763458252,0.692307710647583
1,1024,softmax,adamax,0.001,0.5840821862220764,0.6256410479545593
1,1024,softmax,adamax,0.01,0.744544267654419,0.7538461685180664
1,1024,softmax,adamax,0.1,0.5840821862220764,0.5743589997291565
1,1024,softmax,adamax,1.0,0.5840821862220764,0.5743589997291565
1,1024,softmax,adagrad,0.0001,0.5840821862220764,0.5743589997291565
1,1024,softmax,adagrad,0.001,0.5840821862220764,0.5743589997291565
1,1024,softmax,adagrad,0.01,0.5840821862220764,0.5743589997291565
1,1024,softmax,adagrad,0.1,0.5840821862220764,0.5743589997291565
1,1024,softmax,adagrad,1.0,0.5840821862220764,0.5743589997291565
1,1024,softmax,nadam,0.0001,0.5840821862220764,0.5743589997291565
1,1024,softmax,nadam,0.001,0.734274685382843,0.7589743733406067
1,1024,softmax,nadam,0.01,0.5853658318519592,0.5743589997291565
1,1024,softmax,nadam,0.1,0.5840821862220764,0.5743589997291565
1,1024,softmax,nadam,1.0,0.5840821862220764,0.5743589997291565
1,1024,softmax,ftrl,0.0001,0.5840821862220764,0.5743589997291565
1,1024,softmax,ftrl,0.001,0.5840821862220764,0.5743589997291565
1,1024,softmax,ftrl,0.01,0.5840821862220764,0.5743589997291565
1,1024,softmax,ftrl,0.1,0.5840821862220764,0.5743589997291565
1,1024,softmax,ftrl,1.0,0.5853658318519592,0.5743589997291565
1,1024,softplus,sgd,0.0001,0.7843388915061951,0.7692307829856873
1,1024,softplus,sgd,0.001,0.8189986944198608,0.7846153974533081
1,1024,softplus,sgd,0.01,0.8010269403457642,0.7794871926307678
1,1024,softplus,sgd,0.1,0.5879332423210144,0.6051282286643982
1,1024,softplus,sgd,1.0,0.5879332423210144,0.5897436141967773
1,1024,softplus,rmsprop,0.0001,0.8061617612838745,0.7794871926307678
1,1024,softplus,rmsprop,0.001,0.8087291121482849,0.7897436022758484
1,1024,softplus,rmsprop,0.01,0.7804877758026123,0.7692307829856873
1,1024,softplus,rmsprop,0.1,0.6238767504692078,0.7179487347602844
1,1024,softplus,rmsprop,1.0,0.5879332423210144,0.7230769395828247
1,1024,softplus,adam,0.0001,0.8318356871604919,0.7897436022758484
1,1024,softplus,adam,0.001,0.8254172205924988,0.800000011920929
1,1024,softplus,adam,0.01,0.8164313435554504,0.8102564215660095
1,1024,softplus,adam,0.1,0.6829268336296082,0.728205144405365
1,1024,softplus,adam,1.0,0.5840821862220764,0.5743589997291565
1,1024,softplus,adadelta,0.0001,0.0025673941709101,0.0
1,1024,softplus,adadelta,0.001,0.7163029313087463,0.7333333492279053
1,1024,softplus,adadelta,0.01,0.8023106455802917,0.764102578163147
1,1024,softplus,adadelta,0.1,0.8100128173828125,0.7794871926307678
1,1024,softplus,adadelta,1.0,0.8138639330863953,0.7948718070983887
1,1024,softplus,adamax,0.0001,0.821566104888916,0.7794871926307678
1,1024,softplus,adamax,0.001,0.821566104888916,0.7948718070983887
1,1024,softplus,adamax,0.01,0.8202823996543884,0.7948718070983887
1,1024,softplus,adamax,0.1,0.5840821862220764,0.5743589997291565
1,1024,softplus,adamax,1.0,0.5840821862220764,0.5743589997291565
1,1024,softplus,adagrad,0.0001,0.7381258010864258,0.7384615540504456
1,1024,softplus,adagrad,0.001,0.8112965226173401,0.7794871926307678
1,1024,softplus,adagrad,0.01,0.8279845714569092,0.7846153974533081
1,1024,softplus,adagrad,0.1,0.8138639330863953,0.8102564215660095
1,1024,softplus,adagrad,1.0,0.75738126039505,0.7794871926307678
1,1024,softplus,nadam,0.0001,0.8292682766914368,0.7897436022758484
1,1024,softplus,nadam,0.001,0.8267009258270264,0.8051282167434692
1,1024,softplus,nadam,0.01,0.8164313435554504,0.8051282167434692
1,1024,softplus,nadam,0.1,0.5840821862220764,0.5743589997291565
1,1024,softplus,nadam,1.0,0.5840821862220764,0.5743589997291565
1,1024,softplus,ftrl,0.0001,0.6688061356544495,0.6871795058250427
1,1024,softplus,ftrl,0.001,0.7971758842468262,0.7692307829856873
1,1024,softplus,ftrl,0.01,0.8318356871604919,0.7897436022758484
1,1024,softplus,ftrl,0.1,0.8100128173828125,0.7948718070983887
1,1024,softplus,ftrl,1.0,0.5853658318519592,0.5743589997291565
1,1024,softsign,sgd,0.0001,0.75738126039505,0.7538461685180664
1,1024,softsign,sgd,0.001,0.8189986944198608,0.7794871926307678
1,1024,softsign,sgd,0.01,0.8023106455802917,0.7794871926307678
1,1024,softsign,sgd,0.1,0.6148908734321594,0.7487179636955261
1,1024,softsign,sgd,1.0,0.492939680814743,0.5743589997291565
1,1024,softsign,rmsprop,0.0001,0.8395378589630127,0.7897436022758484
1,1024,softsign,rmsprop,0.001,0.7894737124443054,0.800000011920929
1,1024,softsign,rmsprop,0.01,0.6482670307159424,0.764102578163147
1,1024,softsign,rmsprop,0.1,0.6123234629631042,0.7487179636955261
1,1024,softsign,rmsprop,1.0,0.6123234629631042,0.7487179636955261
1,1024,softsign,adam,0.0001,0.8331193923950195,0.7846153974533081
1,1024,softsign,adam,0.001,0.8254172205924988,0.800000011920929
1,1024,softsign,adam,0.01,0.7432605624198914,0.7846153974533081
1,1024,softsign,adam,0.1,0.5057766437530518,0.656410276889801
1,1024,softsign,adam,1.0,0.5096276998519897,0.5743589997291565
1,1024,softsign,adadelta,0.0001,0.5802310705184937,0.5692307949066162
1,1024,softsign,adadelta,0.001,0.6829268336296082,0.7230769395828247
1,1024,softsign,adadelta,0.01,0.7856225967407227,0.7692307829856873
1,1024,softsign,adadelta,0.1,0.8318356871604919,0.800000011920929
1,1024,softsign,adadelta,1.0,0.794608473777771,0.7948718070983887
1,1024,softsign,adamax,0.0001,0.8074454665184021,0.764102578163147
1,1024,softsign,adamax,0.001,0.8382541537284851,0.8051282167434692
1,1024,softsign,adamax,0.01,0.8189986944198608,0.800000011920929
1,1024,softsign,adamax,0.1,0.6944801211357117,0.7538461685180664
1,1024,softsign,adamax,1.0,0.6277278661727905,0.7435897588729858
1,1024,softsign,adagrad,0.0001,0.7471116781234741,0.7435897588729858
1,1024,softsign,adagrad,0.001,0.8074454665184021,0.7692307829856873
1,1024,softsign,adagrad,0.01,0.8254172205924988,0.7897436022758484
1,1024,softsign,adagrad,0.1,0.767650842666626,0.7692307829856873
1,1024,softsign,adagrad,1.0,0.4955070614814758,0.6358974575996399
1,1024,softsign,nadam,0.0001,0.8305519819259644,0.7846153974533081
1,1024,softsign,nadam,0.001,0.8318356871604919,0.8205128312110901
1,1024,softsign,nadam,0.01,0.771501898765564,0.7794871926307678
1,1024,softsign,nadam,0.1,0.501925528049469,0.5743589997291565
1,1024,softsign,nadam,1.0,0.4865211844444275,0.6512820720672607
1,1024,softsign,ftrl,0.0001,0.6829268336296082,0.728205144405365
1,1024,softsign,ftrl,0.001,0.7779204249382019,0.7692307829856873
1,1024,softsign,ftrl,0.01,0.8125802278518677,0.800000011920929
1,1024,softsign,ftrl,0.1,0.7663671374320984,0.7743589878082275
1,1024,softsign,ftrl,1.0,0.5109114050865173,0.7230769395828247
1,1024,tanh,sgd,0.0001,0.7933247685432434,0.7589743733406067
1,1024,tanh,sgd,0.001,0.817715048789978,0.7743589878082275
1,1024,tanh,sgd,0.01,0.7483953833580017,0.7692307829856873
1,1024,tanh,sgd,0.1,0.501925528049469,0.5743589997291565
1,1024,tanh,sgd,1.0,0.4955070614814758,0.5743589997291565
1,1024,tanh,rmsprop,0.0001,0.8292682766914368,0.800000011920929
1,1024,tanh,rmsprop,0.001,0.7753530144691467,0.7846153974533081
1,1024,tanh,rmsprop,0.01,0.5763799548149109,0.7128205299377441
1,1024,tanh,rmsprop,0.1,0.5006418228149414,0.5743589997291565
1,1024,tanh,rmsprop,1.0,0.4942233562469482,0.5743589997291565
1,1024,tanh,adam,0.0001,0.8292682766914368,0.7897436022758484
1,1024,tanh,adam,0.001,0.821566104888916,0.8102564215660095
1,1024,tanh,adam,0.01,0.70346599817276,0.7692307829856873
1,1024,tanh,adam,0.1,0.5044929385185242,0.5743589997291565
1,1024,tanh,adam,1.0,0.5198972821235657,0.5743589997291565
1,1024,tanh,adadelta,0.0001,0.6418485045433044,0.6153846383094788
1,1024,tanh,adadelta,0.001,0.70346599817276,0.7384615540504456
1,1024,tanh,adadelta,0.01,0.8087291121482849,0.7743589878082275
1,1024,tanh,adadelta,0.1,0.8331193923950195,0.800000011920929
1,1024,tanh,adadelta,1.0,0.7920410633087158,0.7794871926307678
1,1024,tanh,adamax,0.0001,0.8267009258270264,0.7692307829856873
1,1024,tanh,adamax,0.001,0.8318356871604919,0.8102564215660095
1,1024,tanh,adamax,0.01,0.8164313435554504,0.7897436022758484
1,1024,tanh,adamax,0.1,0.4955070614814758,0.5743589997291565
1,1024,tanh,adamax,1.0,0.5237483978271484,0.5743589997291565
1,1024,tanh,adagrad,0.0001,0.7612323760986328,0.7384615540504456
1,1024,tanh,adagrad,0.001,0.8125802278518677,0.7794871926307678
1,1024,tanh,adagrad,0.01,0.8279845714569092,0.7948718070983887
1,1024,tanh,adagrad,0.1,0.5301668643951416,0.5743589997291565
1,1024,tanh,adagrad,1.0,0.4955070614814758,0.5743589997291565
1,1024,tanh,nadam,0.0001,0.8331193923950195,0.7948718070983887
1,1024,tanh,nadam,0.001,0.8318356871604919,0.8256410360336304
1,1024,tanh,nadam,0.01,0.7188703417778015,0.7743589878082275
1,1024,tanh,nadam,0.1,0.4916559755802154,0.5743589997291565
1,1024,tanh,nadam,1.0,0.501925528049469,0.5743589997291565
1,1024,tanh,ftrl,0.0001,0.6880615949630737,0.7179487347602844
1,1024,tanh,ftrl,0.001,0.7933247685432434,0.764102578163147
1,1024,tanh,ftrl,0.01,0.8138639330863953,0.7897436022758484
1,1024,tanh,ftrl,0.1,0.5545571446418762,0.5743589997291565
1,1024,tanh,ftrl,1.0,0.4980744421482086,0.5743589997291565
1,1024,elu,sgd,0.0001,0.7907573580741882,0.7589743733406067
1,1024,elu,sgd,0.001,0.821566104888916,0.7897436022758484
1,1024,elu,sgd,0.01,0.7792041301727295,0.7794871926307678
1,1024,elu,sgd,0.1,0.4890885651111603,0.5743589997291565
1,1024,elu,sgd,1.0,0.5391527414321899,0.5743589997291565
1,1024,elu,rmsprop,0.0001,0.8100128173828125,0.7897436022758484
1,1024,elu,rmsprop,0.001,0.794608473777771,0.7948718070983887
1,1024,elu,rmsprop,0.01,0.6790757179260254,0.7794871926307678
1,1024,elu,rmsprop,0.1,0.6508343815803528,0.7743589878082275
1,1024,elu,rmsprop,1.0,0.4865211844444275,0.5743589997291565
1,1024,elu,adam,0.0001,0.8305519819259644,0.7897436022758484
1,1024,elu,adam,0.001,0.8421052694320679,0.8051282167434692
1,1024,elu,adam,0.01,0.7971758842468262,0.8153846263885498
1,1024,elu,adam,0.1,0.4967907667160034,0.5743589997291565
1,1024,elu,adam,1.0,0.5096276998519897,0.5743589997291565
1,1024,elu,adadelta,0.0001,0.5763799548149109,0.5692307949066162
1,1024,elu,adadelta,0.001,0.7124518752098083,0.7128205299377441
1,1024,elu,adadelta,0.01,0.7958921790122986,0.7692307829856873
1,1024,elu,adadelta,0.1,0.8074454665184021,0.7948718070983887
1,1024,elu,adadelta,1.0,0.7920410633087158,0.800000011920929
1,1024,elu,adamax,0.0001,0.821566104888916,0.7794871926307678
1,1024,elu,adamax,0.001,0.8241335153579712,0.800000011920929
1,1024,elu,adamax,0.01,0.8125802278518677,0.800000011920929
1,1024,elu,adamax,0.1,0.7779204249382019,0.800000011920929
1,1024,elu,adamax,1.0,0.7188703417778015,0.7692307829856873
1,1024,elu,adagrad,0.0001,0.75738126039505,0.7435897588729858
1,1024,elu,adagrad,0.001,0.817715048789978,0.7743589878082275
1,1024,elu,adagrad,0.01,0.8279845714569092,0.7897436022758484
1,1024,elu,adagrad,0.1,0.7740693092346191,0.7948718070983887
1,1024,elu,adagrad,1.0,0.643132209777832,0.7487179636955261
1,1024,elu,nadam,0.0001,0.8279845714569092,0.7897436022758484
1,1024,elu,nadam,0.001,0.8241335153579712,0.800000011920929
1,1024,elu,nadam,0.01,0.7997432351112366,0.8051282167434692
1,1024,elu,nadam,0.1,0.4942233562469482,0.5743589997291565
1,1024,elu,nadam,1.0,0.5032092332839966,0.5743589997291565
1,1024,elu,ftrl,0.0001,0.7201540470123291,0.7230769395828247
1,1024,elu,ftrl,0.001,0.8023106455802917,0.7692307829856873
1,1024,elu,ftrl,0.01,0.8254172205924988,0.7897436022758484
1,1024,elu,ftrl,0.1,0.7997432351112366,0.800000011920929
1,1024,elu,ftrl,1.0,0.707317054271698,0.7794871926307678
1,1024,selu,sgd,0.0001,0.8125802278518677,0.7794871926307678
1,1024,selu,sgd,0.001,0.8318356871604919,0.7846153974533081
1,1024,selu,sgd,0.01,0.7227214574813843,0.7743589878082275
1,1024,selu,sgd,0.1,0.5032092332839966,0.5743589997291565
1,1024,selu,sgd,1.0,0.525032103061676,0.5743589997291565
1,1024,selu,rmsprop,0.0001,0.8254172205924988,0.7897436022758484
1,1024,selu,rmsprop,0.001,0.7894737124443054,0.7948718070983887
1,1024,selu,rmsprop,0.01,0.680359423160553,0.7743589878082275
1,1024,selu,rmsprop,0.1,0.6341463327407837,0.7692307829856873
1,1024,selu,rmsprop,1.0,0.492939680814743,0.5743589997291565
1,1024,selu,adam,0.0001,0.8318356871604919,0.7948718070983887
1,1024,selu,adam,0.001,0.821566104888916,0.8051282167434692
1,1024,selu,adam,0.01,0.7894737124443054,0.7948718070983887
1,1024,selu,adam,0.1,0.7355583906173706,0.7794871926307678
1,1024,selu,adam,1.0,0.6482670307159424,0.764102578163147
1,1024,selu,adadelta,0.0001,0.4120667576789856,0.3897435963153839
1,1024,selu,adadelta,0.001,0.6444159150123596,0.7076923251152039
1,1024,selu,adadelta,0.01,0.8035943508148193,0.7794871926307678
1,1024,selu,adadelta,0.1,0.8125802278518677,0.7897436022758484
1,1024,selu,adadelta,1.0,0.7933247685432434,0.7897436022758484
1,1024,selu,adamax,0.0001,0.8241335153579712,0.7846153974533081
1,1024,selu,adamax,0.001,0.8241335153579712,0.7948718070983887
1,1024,selu,adamax,0.01,0.8189986944198608,0.8102564215660095
1,1024,selu,adamax,0.1,0.7766367197036743,0.800000011920929
1,1024,selu,adamax,1.0,0.5044929385185242,0.5743589997291565
1,1024,selu,adagrad,0.0001,0.7817714810371399,0.7692307829856873
1,1024,selu,adagrad,0.001,0.8305519819259644,0.7794871926307678
1,1024,selu,adagrad,0.01,0.821566104888916,0.8051282167434692
1,1024,selu,adagrad,0.1,0.7599486708641052,0.7743589878082275
1,1024,selu,adagrad,1.0,0.7124518752098083,0.7692307829856873
1,1024,selu,nadam,0.0001,0.8344030976295471,0.7948718070983887
1,1024,selu,nadam,0.001,0.8421052694320679,0.800000011920929
1,1024,selu,nadam,0.01,0.7804877758026123,0.8051282167434692
1,1024,selu,nadam,0.1,0.5057766437530518,0.5743589997291565
1,1024,selu,nadam,1.0,0.4916559755802154,0.5743589997291565
1,1024,selu,ftrl,0.0001,0.6944801211357117,0.7076923251152039
1,1024,selu,ftrl,0.001,0.7933247685432434,0.764102578163147
1,1024,selu,ftrl,0.01,0.8369704484939575,0.7948718070983887
1,1024,selu,ftrl,0.1,0.7637997269630432,0.7846153974533081
1,1024,selu,ftrl,1.0,0.5879332423210144,0.728205144405365
1,1024,exponential,sgd,0.0001,0.0423620007932186,0.0
1,1024,exponential,sgd,0.001,0.0372272133827209,0.0
1,1024,exponential,sgd,0.01,0.0269576385617256,0.0
1,1024,exponential,sgd,0.1,0.0218228492885828,0.0
1,1024,exponential,sgd,1.0,0.0372272133827209,0.0
1,1024,exponential,rmsprop,0.0001,0.7894737124443054,0.8205128312110901
1,1024,exponential,rmsprop,0.001,0.8061617612838745,0.800000011920929
1,1024,exponential,rmsprop,0.01,0.6123234629631042,0.6512820720672607
1,1024,exponential,rmsprop,0.1,0.0385109111666679,0.0
1,1024,exponential,rmsprop,1.0,0.0372272133827209,0.0
1,1024,exponential,adam,0.0001,0.7792041301727295,0.764102578163147
1,1024,exponential,adam,0.001,0.7792041301727295,0.8051282167434692
1,1024,exponential,adam,0.01,0.7496790885925293,0.7487179636955261
1,1024,exponential,adam,0.1,0.0359435155987739,0.0
1,1024,exponential,adam,1.0,0.0385109111666679,0.0
1,1024,exponential,adadelta,0.0001,0.2593068182468414,0.2615384757518768
1,1024,exponential,adadelta,0.001,0.6315789222717285,0.6153846383094788
1,1024,exponential,adadelta,0.01,0.7612323760986328,0.728205144405365
1,1024,exponential,adadelta,0.1,0.7881900072097778,0.7846153974533081
1,1024,exponential,adadelta,1.0,0.8112965226173401,0.8102564215660095
1,1024,exponential,adamax,0.0001,0.7727856040000916,0.7487179636955261
1,1024,exponential,adamax,0.001,0.7997432351112366,0.8051282167434692
1,1024,exponential,adamax,0.01,0.794608473777771,0.7948718070983887
1,1024,exponential,adamax,0.1,0.0474967919290065,0.0
1,1024,exponential,adamax,1.0,0.0141206672415137,0.0
1,1024,exponential,adagrad,0.0001,0.6110398173332214,0.6000000238418579
1,1024,exponential,adagrad,0.001,0.8035943508148193,0.800000011920929
1,1024,exponential,adagrad,0.01,0.7702182531356812,0.7692307829856873
1,1024,exponential,adagrad,0.1,0.165596917271614,0.0
1,1024,exponential,adagrad,1.0,0.0410783067345619,0.0
1,1024,exponential,nadam,0.0001,0.8074454665184021,0.7897436022758484
1,1024,exponential,nadam,0.001,0.8138639330863953,0.8205128312110901
1,1024,exponential,nadam,0.01,0.6559692025184631,0.7076923251152039
1,1024,exponential,nadam,0.1,0.0551989711821079,0.0
1,1024,exponential,nadam,1.0,0.0218228492885828,0.0
1,1024,exponential,ftrl,0.0001,0.680359423160553,0.6666666865348816
1,1024,exponential,ftrl,0.001,0.794608473777771,0.7846153974533081
1,1024,exponential,ftrl,0.01,0.7881900072097778,0.7692307829856873
1,1024,exponential,ftrl,0.1,0.0397946089506149,0.0
1,1024,exponential,ftrl,1.0,0.0089858788996934,0.0
2,128,relu,sgd,0.0001,0.8010269403457642,0.764102578163147
2,128,relu,sgd,0.001,0.8164313435554504,0.7794871926307678
2,128,relu,sgd,0.01,0.8035943508148193,0.7846153974533081
2,128,relu,sgd,0.1,0.5840821862220764,0.5743589997291565
2,128,relu,sgd,1.0,0.5866495370864868,0.5846154093742371
2,128,relu,rmsprop,0.0001,0.8100128173828125,0.7743589878082275
2,128,relu,rmsprop,0.001,0.8241335153579712,0.8051282167434692
2,128,relu,rmsprop,0.01,0.7856225967407227,0.7897436022758484
2,128,relu,rmsprop,0.1,0.5840821862220764,0.5743589997291565
2,128,relu,rmsprop,1.0,0.562259316444397,0.5743589997291565
2,128,relu,adam,0.0001,0.8189986944198608,0.7948718070983887
2,128,relu,adam,0.001,0.8267009258270264,0.8051282167434692
2,128,relu,adam,0.01,0.8151476383209229,0.800000011920929
2,128,relu,adam,0.1,0.5840821862220764,0.5743589997291565
2,128,relu,adam,1.0,0.5840821862220764,0.5743589997291565
2,128,relu,adadelta,0.0001,0.001283697085455,0.0
2,128,relu,adadelta,0.001,0.6662387847900391,0.7128205299377441
2,128,relu,adadelta,0.01,0.7856225967407227,0.7692307829856873
2,128,relu,adadelta,0.1,0.8125802278518677,0.7897436022758484
2,128,relu,adadelta,1.0,0.8267009258270264,0.8102564215660095
2,128,relu,adamax,0.0001,0.8151476383209229,0.764102578163147
2,128,relu,adamax,0.001,0.8279845714569092,0.8051282167434692
2,128,relu,adamax,0.01,0.8202823996543884,0.8102564215660095
2,128,relu,adamax,0.1,0.5840821862220764,0.5743589997291565
2,128,relu,adamax,1.0,0.5840821862220764,0.5743589997291565
2,128,relu,adagrad,0.0001,0.7086007595062256,0.656410276889801
2,128,relu,adagrad,0.001,0.8061617612838745,0.7794871926307678
2,128,relu,adagrad,0.01,0.8241335153579712,0.800000011920929
2,128,relu,adagrad,0.1,0.8138639330863953,0.7948718070983887
2,128,relu,adagrad,1.0,0.5840821862220764,0.5743589997291565
2,128,relu,nadam,0.0001,0.8202823996543884,0.7692307829856873
2,128,relu,nadam,0.001,0.8395378589630127,0.8102564215660095
2,128,relu,nadam,0.01,0.8292682766914368,0.8051282167434692
2,128,relu,nadam,0.1,0.5840821862220764,0.5743589997291565
2,128,relu,nadam,1.0,0.5840821862220764,0.5743589997291565
2,128,relu,ftrl,0.0001,0.6996148824691772,0.6871795058250427
2,128,relu,ftrl,0.001,0.7612323760986328,0.7487179636955261
2,128,relu,ftrl,0.01,0.8241335153579712,0.7897436022758484
2,128,relu,ftrl,0.1,0.8151476383209229,0.7948718070983887
2,128,relu,ftrl,1.0,0.5840821862220764,0.5743589997291565
2,128,sigmoid,sgd,0.0001,0.5840821862220764,0.5743589997291565
2,128,sigmoid,sgd,0.001,0.5840821862220764,0.5743589997291565
2,128,sigmoid,sgd,0.01,0.7881900072097778,0.7743589878082275
2,128,sigmoid,sgd,0.1,0.7163029313087463,0.7538461685180664
2,128,sigmoid,sgd,1.0,0.5840821862220764,0.5743589997291565
2,128,sigmoid,rmsprop,0.0001,0.7792041301727295,0.7692307829856873
2,128,sigmoid,rmsprop,0.001,0.8151476383209229,0.8051282167434692
2,128,sigmoid,rmsprop,0.01,0.7817714810371399,0.7743589878082275
2,128,sigmoid,rmsprop,0.1,0.5057766437530518,0.5743589997291565
2,128,sigmoid,rmsprop,1.0,0.4865211844444275,0.5743589997291565
2,128,sigmoid,adam,0.0001,0.8010269403457642,0.7846153974533081
2,128,sigmoid,adam,0.001,0.8344030976295471,0.8051282167434692
2,128,sigmoid,adam,0.01,0.8151476383209229,0.8153846263885498
2,128,sigmoid,adam,0.1,0.5558408498764038,0.5743589997291565
2,128,sigmoid,adam,1.0,0.492939680814743,0.5743589997291565
2,128,sigmoid,adadelta,0.0001,0.3260590434074402,0.3641025722026825
2,128,sigmoid,adadelta,0.001,0.5840821862220764,0.5743589997291565
2,128,sigmoid,adadelta,0.01,0.6611039638519287,0.7179487347602844
2,128,sigmoid,adadelta,0.1,0.7971758842468262,0.7692307829856873
2,128,sigmoid,adadelta,1.0,0.8202823996543884,0.7948718070983887
2,128,sigmoid,adamax,0.0001,0.740693211555481,0.7487179636955261
2,128,sigmoid,adamax,0.001,0.821566104888916,0.800000011920929
2,128,sigmoid,adamax,0.01,0.8331193923950195,0.8153846263885498
2,128,sigmoid,adamax,0.1,0.5840821862220764,0.5743589997291565
2,128,sigmoid,adamax,1.0,0.5173299312591553,0.5743589997291565
2,128,sigmoid,adagrad,0.0001,0.5840821862220764,0.5743589997291565
2,128,sigmoid,adagrad,0.001,0.670089840888977,0.6769230961799622
2,128,sigmoid,adagrad,0.01,0.7984595894813538,0.7743589878082275
2,128,sigmoid,adagrad,0.1,0.817715048789978,0.8051282167434692
2,128,sigmoid,adagrad,1.0,0.5840821862220764,0.5743589997291565
2,128,sigmoid,nadam,0.0001,0.7843388915061951,0.7692307829856873
2,128,sigmoid,nadam,0.001,0.8421052694320679,0.8153846263885498
2,128,sigmoid,nadam,0.01,0.8356868028640747,0.8153846263885498
2,128,sigmoid,nadam,0.1,0.5763799548149109,0.5743589997291565
2,128,sigmoid,nadam,1.0,0.5032092332839966,0.5743589997291565
2,128,sigmoid,ftrl,0.0001,0.5840821862220764,0.5743589997291565
2,128,sigmoid,ftrl,0.001,0.5840821862220764,0.5743589997291565
2,128,sigmoid,ftrl,0.01,0.5840821862220764,0.5743589997291565
2,128,sigmoid,ftrl,0.1,0.8010269403457642,0.7794871926307678
2,128,sigmoid,ftrl,1.0,0.5840821862220764,0.5743589997291565
2,128,softmax,sgd,0.0001,0.5840821862220764,0.6051282286643982
2,128,softmax,sgd,0.001,0.5840821862220764,0.5743589997291565
